Name,RA,Dec,SED_Slope,YSO_Class,LCType
J165823.64-434348.3,254.598538,-43.730077,-0.06,FS,Irregular
J151432.51-575750.6,228.635118,-57.963983,-1.66,ClassIII,Curved
J090431.38-485434.7,136.130715,-48.909607,-0.82,ClassII,Periodic
J145926.19-590414.1,224.859169,-59.070509,-1.2,ClassII,Curved
J184723.36-005233.4,281.847336,-0.875901,-1.03,ClassII,Irregular
J181854.35-164147.8,274.726553,-16.696677,-0.18,FS,Irregular
J165355.20-400632.7,253.479961,-40.109034,-0.14,FS,Irregular
J131159.14-625430.8,197.996527,-62.908591,-1.32,ClassII,Drop
J123043.06-634834.1,187.679521,-63.809537,-1.69,ClassIII,Irregular
J201923.25+410814.2,304.846711,41.137265,-0.81,ClassII,Irregular
J181425.42-120607.2,273.605936,-12.101987,0.06,FS,Irregular
J083654.41-404456.5,129.226762,-40.749025,-1.31,ClassII,Irregular
J095837.41-565044.6,149.656062,-56.845803,-0.55,ClassII,Curved
J114418.31-612428.3,176.076388,-61.407957,-1.58,ClassII,Irregular
J164815.45-450459.7,252.064369,-45.083281,-1.58,uncertain,Irregular
J194332.06+232716.3,295.883607,23.45453,-0.61,ClassII,Irregular
J085735.48-433540.5,134.39782,-43.594603,1.81,ClassI,Irregular
J171738.33-361051.1,259.409775,-36.180835,0.5,ClassI,Drop
J085328.04-431037.4,133.366846,-43.177064,-0.05,FS,Irregular
J090416.24-475956.5,136.067661,-47.999078,0.58,ClassI,Periodic
J183123.21-101332.7,277.846832,-10.225761,-0.33,ClassII,Irregular
J221338.67+594948.1,333.411073,59.830029,0.38,ClassI,Linear
J181842.01-134941.9,274.675024,-13.828436,-0.94,ClassII,Irregular
J134842.11-614415.9,207.175425,-61.737721,-1.15,ClassII,Curved
J165121.01-444016.5,252.83757,-44.671275,-0.98,ClassII,Irregular
J100712.36-573344.8,151.801551,-57.562462,0.33,ClassI,Curved
J203148.10+385921.1,307.950098,38.989014,-1.04,ClassII,Irregular
J181825.97-134104.2,274.608171,-13.684518,-1.49,ClassII,Irregular
J092851.29-513658.8,142.213694,-51.616359,-0.77,ClassII,Irregular
J162850.01-491641.4,247.208297,-49.278094,0.16,FS,Irregular
J161922.18-464331.7,244.842634,-46.725492,-0.41,ClassII,Irregular
J203524.17+422031.9,308.850754,42.342235,-0.72,ClassII,Irregular
J202653.78+391133.1,306.724148,39.192494,0.82,ClassI,Irregular
J124357.51-630101.8,190.989682,-63.017239,-1.16,ClassII,Curved
J153430.05-560420.3,233.625264,-56.072218,-0.78,ClassII,Curved
J145443.01-590955.1,223.679075,-59.165275,0.18,FS,Irregular
J144903.09-593254.3,222.262721,-59.548297,-0.82,ClassII,Irregular
J084210.05-413419.1,130.541845,-41.572012,0.06,FS,Periodic
J173318.69-323448.4,263.327957,-32.580166,-1.71,ClassIII,Irregular
J085953.51-435458.4,134.972989,-43.916231,-1.61,ClassIII,Irregular
J171149.48-433822.2,257.956168,-43.639508,0.82,ClassI,Irregular
J181307.48-182107.5,273.281155,-18.352082,-0.42,ClassII,Irregular
J145944.78-590644.1,224.93645,-59.1121,-0.23,FS,Irregular
J183751.34-014144.9,279.463734,-1.696005,1.47,ClassI,Irregular
J172941.82-322632.7,262.424287,-32.442418,-0.93,ClassII,Irregular
J182220.47-153927.3,275.585343,-15.657602,-0.81,ClassII,Irregular
J202207.29+393416.0,305.530459,39.571138,-0.75,ClassII,Burst
J220938.84+583425.9,332.411916,58.573914,-0.36,ClassII,Irregular
J164926.51-433903.4,252.360547,-43.650931,1.66,ClassI,Drop
J101231.11-573817.3,153.129741,-57.637944,-1.09,ClassII,Linear
J123357.88-625548.0,188.49119,-62.930031,-0.52,ClassII,Irregular
J191936.21+134124.3,289.90087,13.690073,-0.08,FS,Curved
J162529.78-491536.4,246.374136,-49.260004,-1.23,ClassII,Curved
J203624.47+394250.1,309.101896,39.713981,0.15,FS,Irregular
J101036.04-564737.8,152.650233,-56.793858,-1.97,ClassIII,Curved
J185758.79+041639.1,284.494921,4.277591,-0.2,FS,Curved
J192613.20+175557.1,291.555085,17.93259,-0.7,ClassII,Irregular
J100651.89-563111.8,151.716286,-56.519954,-1.76,ClassIII,Irregular
J181651.86-120739.4,274.216129,-12.127546,0.06,FS,Irregular
J132121.25-614700.3,200.338529,-61.783405,-0.94,ClassII,Irregular
J183208.46-083934.1,278.035144,-8.659455,-1.04,ClassII,Irregular
J101319.81-572229.8,153.332688,-57.375019,-0.77,ClassII,Irregular
J124817.70-625243.0,192.073779,-62.87862,-0.59,ClassII,Irregular
J191535.90+101031.4,288.899764,10.175415,0.25,FS,Irregular
J202137.92+404114.4,305.408015,40.687367,0.01,FS,Irregular
J123609.01-623141.5,189.037451,-62.52847,-0.76,ClassII,Periodic
J132051.53-631334.8,200.214799,-63.226425,-0.01,FS,Curved
J085306.04-433423.0,133.275284,-43.573137,-1.06,ClassII,Curved
J163437.49-511149.5,248.656251,-51.197034,0.53,ClassI,Irregular
J202422.75+371622.5,306.09485,37.272965,0.43,ClassI,Irregular
J204128.16+394712.5,310.367387,39.786843,-1.43,ClassII,Irregular
J185124.25-004244.1,282.851067,-0.712182,-0.49,ClassII,Irregular
J151303.06-580636.6,228.26266,-58.110068,-0.12,FS,Irregular
J185426.56+014047.0,283.610563,1.679744,-0.45,ClassII,Curved
J221403.94+595348.3,333.516562,59.896709,0.29,FS,Irregular
J185955.89+042703.3,284.982908,4.450834,0.96,ClassI,Curved
J110115.44-594312.4,165.314267,-59.720157,1.55,ClassI,Linear
J204232.17+424048.7,310.634194,42.68024,0.07,FS,Irregular
J165143.28-435520.7,252.930519,-43.922395,-1.1,ClassII,Irregular
J175559.73-252320.4,268.999031,-25.38879,-0.8,ClassII,Irregular
J191753.21+113346.7,289.471794,11.56298,-0.57,ClassII,Irregular
J180949.31-201720.9,272.455528,-20.289158,-1.08,ClassII,Irregular
J145400.30-584745.0,223.501386,-58.795651,-1.23,ClassII,Irregular
J170036.98-425059.7,255.154129,-42.850024,-0.43,ClassII,Irregular
J224704.40+620136.8,341.768433,62.026939,-0.81,ClassII,Irregular
J183936.99-064305.8,279.904104,-6.718243,0.43,ClassI,Irregular
J164118.64-455354.2,250.327743,-45.898496,0.67,ClassI,Irregular
J203531.25+413628.9,308.880317,41.607978,-1.72,ClassIII,Irregular
J163727.08-485307.3,249.36288,-48.88534,-0.08,FS,Irregular
J170347.88-401607.8,255.949418,-40.268839,-0.96,ClassII,Curved
J100937.78-564711.8,152.407528,-56.786641,-0.45,ClassII,Curved
J181333.58-194607.6,273.390025,-19.768788,0.22,FS,Irregular
J161311.79-503040.3,243.299077,-50.511156,0.01,FS,Irregular
J185641.04+004658.2,284.170987,0.782765,-1.75,ClassIII,Burst
J105221.76-590737.8,163.090634,-59.127163,-0.07,FS,Irregular
J102451.37-575110.1,156.213517,-57.852754,-0.06,FS,Curved
J105259.79-591234.7,163.249051,-59.209666,-0.85,ClassII,Irregular
J192836.05+183434.6,292.150227,18.576321,0.06,FS,Irregular
J194917.30+264823.1,297.32216,26.806381,-0.08,FS,Irregular
J090031.50-440027.8,135.131287,-44.007779,0.53,ClassI,Curved
J192542.61+140415.0,291.427619,14.07087,-0.9,ClassII,Irregular
J183518.67-072519.1,278.827842,-7.421944,0.07,FS,Irregular
J093123.34-524613.7,142.847305,-52.770493,0.46,ClassI,Curved
J100048.62-565039.5,150.202694,-56.844342,0.34,ClassI,Irregular
J084639.44-432250.2,131.664496,-43.380678,-0.46,ClassII,Irregular
J201751.05+410402.3,304.462732,41.067318,-0.99,ClassII,Irregular
J160553.35-525405.0,241.471986,-52.901211,-2.16,ClassIII,Linear
J140403.15-611251.1,211.013118,-61.214245,-0.22,FS,Curved
J222252.53+584429.5,335.718923,58.741549,0.27,FS,Irregular
J202623.34+404728.2,306.597308,40.791173,-0.7,ClassII,Irregular
J091205.97-473848.4,138.025221,-47.646998,0.04,FS,Irregular
J185857.22+014142.9,284.738311,1.695211,0.08,FS,Irregular
J084453.54-423039.3,131.223134,-42.510948,1.55,ClassI,Linear
J204221.18+394726.5,310.58823,39.79074,0.2,FS,Irregular
J183333.83-051024.3,278.390974,-5.173402,-0.04,FS,Irregular
J085815.29-474155.7,134.563727,-47.698823,-1.04,ClassII,Irregular
J203737.79+420021.7,309.407491,42.006079,-1.27,ClassII,Irregular
J180923.76-214656.9,272.349055,-21.782453,-0.06,FS,Irregular
J180647.55-215531.2,271.698188,-21.925253,-1.49,ClassII,Irregular
J202020.81+410046.1,305.086847,41.012858,-1.56,ClassII,Irregular
J130235.05-621841.5,195.646632,-62.311559,-2.07,ClassIII,Curved
J204153.44+420632.8,310.472808,42.109061,-0.42,ClassII,Irregular
J194325.16+233010.4,295.854935,23.502883,-0.98,ClassII,Irregular
J204238.36+424215.0,310.659759,42.704145,-0.27,FS,Irregular
J202824.93+393111.8,307.103916,39.519996,-0.22,FS,Irregular
J165207.32-450103.5,253.030605,-45.017741,0.12,FS,Irregular
J190454.97+042416.0,286.22896,4.404491,-0.68,ClassII,Irregular
J084540.10-411430.4,131.417154,-41.24181,-0.78,ClassII,Curved
J203108.37+413015.8,307.784906,41.504384,-0.15,FS,Irregular
J190308.36+072144.2,285.784922,7.362316,-1.11,ClassII,Irregular
J171244.06-382639.9,258.183961,-38.444301,-0.87,ClassII,Irregular
J185651.71+032208.3,284.21545,3.369033,0.23,FS,Linear
J090719.97-471225.5,136.833209,-47.207093,-0.79,ClassII,Irregular
J203001.97+392249.5,307.508235,39.380451,-1.82,ClassIII,Drop
J163122.82-490545.1,247.845073,-49.095795,-0.21,FS,Irregular
J111104.38-601703.3,167.768346,-60.284305,-1.0,ClassII,Irregular
J172843.88-330750.5,262.182886,-33.130716,-2.23,ClassIII,Irregular
J165746.28-425257.8,254.442818,-42.882762,-0.61,ClassII,Irregular
J181657.99-121211.3,274.241631,-12.203114,-0.94,ClassII,Irregular
J085910.13-434921.9,134.792209,-43.822796,-0.66,ClassII,Irregular
J100807.39-571143.9,152.030901,-57.195543,-0.64,ClassII,Linear
J083916.00-411135.3,129.81673,-41.19314,0.11,FS,Irregular
J184042.28-071621.1,280.17608,-7.27255,-0.53,ClassII,Irregular
J155312.44-512414.0,238.301835,-51.403917,-0.09,FS,Irregular
J154701.09-535221.8,236.754475,-53.872693,-1.15,ClassII,Curved
J165709.87-405544.8,254.291134,-40.929105,-0.41,ClassII,Irregular
J191325.01+123749.8,288.354263,12.63048,-2.27,ClassIII,Linear
J175849.81-183241.0,269.707546,-18.544707,0.51,ClassI,Irregular
J150812.83-581201.1,227.053408,-58.200233,-1.78,ClassIII,Linear
J083512.50-401748.0,128.802077,-40.296664,0.07,FS,Linear
J143113.75-605443.1,217.807437,-60.911892,-0.37,ClassII,Irregular
J170610.93-413616.2,256.545645,-41.604575,-0.57,ClassII,Irregular
J183442.42-070128.0,278.676712,-7.024454,-1.09,ClassII,Drop
J162035.03-490822.8,245.14592,-49.139569,0.39,ClassI,Irregular
J182224.85-155340.8,275.603586,-15.894713,-1.05,ClassII,Irregular
J134022.17-614525.1,205.0925,-61.756908,-1.15,ClassII,Irregular
J183629.54-022158.4,279.123108,-2.366219,0.71,ClassI,Irregular
J192227.66+141943.0,290.615356,14.328613,-0.41,ClassII,Irregular
J193829.33+202614.9,294.62222,20.437591,-1.0,ClassII,Irregular
J171717.98-361043.7,259.32494,-36.178793,-0.62,ClassII,Curved
J102608.02-575537.7,156.533722,-57.927194,-0.55,ClassII,Irregular
J181748.46-115359.4,274.451977,-11.899826,0.22,FS,Irregular
J203545.59+395110.9,308.939994,39.852921,-0.53,ClassII,Irregular
J185016.33-030212.5,282.568009,-3.036761,-0.61,ClassII,Irregular
J164641.81-455453.1,251.674304,-45.914815,-0.08,FS,Curved
J175155.70-261103.2,267.982139,-26.184235,-0.96,ClassII,Irregular
J201917.47+395905.9,304.822785,39.984999,-0.49,ClassII,Irregular
J202630.34+400946.3,306.62654,40.162886,-0.56,ClassII,Irregular
J092601.65-521834.2,141.506917,-52.309638,0.44,ClassI,Irregular
J145157.59-601534.1,222.989982,-60.259426,-0.33,ClassII,Irregular
J175718.27-183328.4,269.326172,-18.557913,-0.73,ClassII,Irregular
J182857.60-102342.3,277.2401,-10.395085,-0.9,ClassII,Irregular
J153704.03-552529.8,234.266815,-55.424921,-1.34,ClassII,Curved
J184455.09-025536.5,281.229536,-2.926794,0.34,ClassI,Curved
J183239.36-045549.4,278.163955,-4.93028,0.07,FS,Irregular
J203323.99+383501.9,308.349885,38.583858,-1.02,ClassII,Drop
J153929.75-553110.9,234.873839,-55.519571,1.39,ClassI,Irregular
J181436.34-174533.3,273.651462,-17.759299,-0.31,ClassII,Irregular
J123106.95-624518.4,187.779081,-62.755274,-0.81,ClassII,Irregular
J203647.31+413343.3,309.197123,41.562035,0.37,ClassI,Linear
J204027.99+415836.0,310.116667,41.976692,-0.62,ClassII,Irregular
J134428.62-623054.8,206.119189,-62.515106,0.04,FS,Irregular
J173754.81-312230.0,264.478622,-31.374931,-0.51,ClassII,Irregular
J183327.59-075955.6,278.364944,-7.998861,-0.45,ClassII,Irregular
J091339.28-493906.2,138.413616,-49.651687,-0.78,ClassII,Burst
J094315.18-543013.2,145.813169,-54.503966,-0.19,FS,Curved
J203112.44+430311.8,307.801879,43.05331,-1.6,ClassII,Irregular
J203215.96+401023.2,308.06665,40.17316,-1.34,ClassII,Irregular
J155326.76-532530.6,238.361448,-53.425097,-0.19,FS,Curved
J113356.62-620831.6,173.485866,-62.142097,-0.51,ClassII,Burst
J175844.35-231934.5,269.684757,-23.326403,-1.01,ClassII,Irregular
J195452.03+263454.6,298.71687,26.581902,0.39,ClassI,Burst
J145126.51-603013.3,222.860306,-60.503648,-0.09,FS,Irregular
J165455.68-451120.2,253.731958,-45.188867,0.48,ClassI,Irregular
J220641.03+590147.1,331.670991,59.029743,-0.32,ClassII,Irregular
J203319.29+405751.3,308.330506,40.964229,-0.32,ClassII,Irregular
J173019.85-331010.2,262.582748,-33.169454,-1.35,ClassII,Drop
J084020.19-412746.4,130.084157,-41.462924,0.09,FS,Irregular
J165717.50-401248.1,254.322959,-40.213352,-0.06,FS,Curved
J201923.70+410425.0,304.848801,41.073612,-0.46,ClassII,Drop
J143427.71-604317.9,218.615486,-60.721615,-0.12,FS,Irregular
J174521.20-320205.7,266.338357,-32.034896,-0.75,ClassII,Irregular
J143743.64-595647.8,219.431821,-59.946557,-0.2,FS,Periodic
J114501.40-611955.6,176.256012,-61.332345,0.45,ClassI,Irregular
J173156.94-324210.7,262.987288,-32.702991,-0.35,ClassII,Irregular
J163946.83-425543.1,249.945049,-42.928683,-1.11,ClassII,Irregular
J221215.67+585421.4,333.065443,58.905963,-0.54,ClassII,Irregular
J155236.89-531109.1,238.153737,-53.18579,0.18,FS,Curved
J162208.37-502541.2,245.534802,-50.428058,-0.32,ClassII,Irregular
J185322.70+011817.4,283.344497,1.304832,-1.69,ClassIII,Periodic
J174525.44-240456.4,266.35602,-24.082252,-0.96,ClassII,Irregular
J203359.24+405532.6,308.497009,40.925676,0.33,ClassI,Irregular
J085246.31-422006.3,133.192969,-42.335109,-0.33,ClassII,Irregular
J224721.57+615958.9,341.839943,61.999707,-0.24,FS,Irregular
J203454.17+425702.2,308.725764,42.950708,-0.88,ClassII,Irregular
J132645.70-615227.9,201.690648,-61.874429,-0.87,ClassII,Irregular
J185900.24+040607.6,284.751197,4.10186,0.84,ClassI,Burst
J165853.28-413416.8,254.722092,-41.571392,-1.1,ClassII,Irregular
J183554.96-055106.5,278.978933,-5.851809,-0.52,ClassII,Irregular
J203136.73+404536.0,307.903108,40.759988,-1.44,ClassII,Irregular
J162258.34-501638.3,245.743006,-50.277278,-1.47,ClassII,Irregular
J085335.02-440411.5,133.396079,-44.06988,0.57,ClassI,Irregular
J164343.34-455033.5,250.930522,-45.842428,-0.0,FS,Irregular
J104129.81-602818.6,160.374209,-60.471858,-0.81,ClassII,Irregular
J090107.73-473814.9,135.28224,-47.637462,0.28,FS,Irregular
J203428.21+395114.1,308.617564,39.85388,-0.49,ClassII,Irregular
J090337.68-482852.4,135.907179,-48.48144,-0.14,FS,Curved
J202245.61+404029.3,305.690123,40.674815,-0.01,FS,Irregular
J162742.88-491932.3,246.928652,-49.32553,-0.52,ClassII,Irregular
J181912.95-133343.6,274.803947,-13.562122,0.62,ClassI,Irregular
J220129.66+572930.3,330.373592,57.491743,-0.84,ClassII,Irregular
J192551.09+162719.5,291.463052,16.45544,-0.66,ClassII,Irregular
J094248.35-544633.9,145.701464,-54.776081,0.09,FS,Irregular
J090042.11-470413.5,135.175507,-47.07044,-0.37,ClassII,Curved
J154953.61-532522.7,237.473386,-53.422939,-0.11,FS,Irregular
J082631.73-384915.6,126.632227,-38.821024,0.48,ClassI,Curved
J172259.36-381429.2,260.747368,-38.24156,-0.65,ClassII,Irregular
J162438.55-493708.0,246.160633,-49.618829,-0.76,ClassII,Irregular
J192435.68+143902.8,291.148735,14.65077,-0.53,ClassII,Irregular
J142652.64-610436.3,216.719828,-61.076907,-0.28,FS,Irregular
J143057.72-604243.7,217.740503,-60.71208,-0.06,FS,Curved
J185834.02+042759.6,284.641785,4.466645,-0.82,ClassII,Irregular
J174708.19-282341.4,266.784112,-28.394838,-1.61,ClassIII,Irregular
J195627.77+271429.3,299.115789,27.241468,-0.5,ClassII,Irregular
J090005.47-435647.6,135.022826,-43.946561,0.3,FS,Irregular
J180534.31-215052.9,271.393087,-21.847951,-1.04,ClassII,Irregular
J175654.77-315747.8,269.228134,-31.963378,-1.42,ClassII,Curved
J180230.36-225928.9,270.626566,-22.991353,-2.08,ClassIII,Irregular
J170637.94-423349.8,256.658142,-42.563812,-1.09,ClassII,Irregular
J175231.08-235853.4,268.12961,-23.98154,-1.12,ClassII,Burst
J175934.09-260424.4,269.89216,-26.073508,-1.43,ClassII,Irregular
J203735.91+413515.3,309.399624,41.587578,0.34,ClassI,Irregular
J172821.17-322815.9,262.088238,-32.471093,-1.48,ClassII,Irregular
J181437.10-174352.9,273.654617,-17.731384,-0.65,ClassII,Periodic
J170711.08-361004.8,256.796111,-36.167973,0.22,FS,Irregular
J090425.03-483611.9,136.104304,-48.603319,0.42,ClassI,Irregular
J085900.28-435403.2,134.751172,-43.900897,-1.46,ClassII,Burst
J181958.55-130345.8,274.994002,-13.062875,-0.69,ClassII,Irregular
J161032.94-534132.0,242.637078,-53.69215,-0.74,ClassII,Curved
J085948.95-461247.6,134.953933,-46.2132,-0.2,FS,Periodic
J090630.16-481248.7,136.625645,-48.213597,0.28,FS,Irregular
J184600.76-022827.6,281.503064,-2.474154,0.33,ClassI,Curved
J193948.62+240119.8,294.952665,24.022219,-0.53,ClassII,Irregular
J172541.41-301641.3,261.422616,-30.278187,0.09,FS,Irregular
J165018.98-441102.5,252.579146,-44.184052,-0.5,ClassII,Irregular
J123159.14-623843.2,187.996439,-62.645367,-1.97,ClassIII,Irregular
J204120.56+421407.6,310.335722,42.235464,-0.38,ClassII,Linear
J082400.75-370733.7,126.003155,-37.126075,-0.28,FS,Curved
J154914.33-543423.6,237.309656,-54.573185,0.36,ClassI,Irregular
J203639.88+425007.1,309.1662,42.835289,-1.2,ClassII,Curved
J091153.27-474201.5,137.972051,-47.700435,0.36,ClassI,Irregular
J194702.74+235105.4,296.761494,23.851503,-0.92,ClassII,Irregular
J202501.09+410836.4,306.254588,41.143473,-0.15,FS,Irregular
J090520.20-485528.1,136.334196,-48.924517,0.6,ClassI,Irregular
J165543.20-411301.2,253.930134,-41.216902,-1.02,ClassII,Irregular
J110122.37-595244.8,165.343165,-59.879149,0.2,FS,Irregular
J202429.82+392828.3,306.124271,39.474569,0.74,ClassI,Irregular
J090023.08-462717.5,135.096237,-46.454877,-0.7,ClassII,Burst
J192624.30+170715.9,291.601311,17.12105,-0.29,FS,Irregular
J134143.73-620410.2,205.432546,-62.069461,0.02,FS,Curved
J192858.99+194231.1,292.245883,19.708633,-0.75,ClassII,Irregular
J191341.87+105449.8,288.424257,10.913894,0.71,ClassI,Irregular
J083400.42-375801.7,128.501797,-37.967212,-0.37,ClassII,Curved
J083642.08-403522.4,129.175363,-40.589542,-1.41,ClassII,Irregular
J183632.67-133126.9,279.136146,-13.524085,-0.38,ClassII,Curved
J162950.86-495808.7,247.461886,-49.969029,-0.52,ClassII,Irregular
J192904.70+155815.1,292.26966,15.970808,0.34,ClassI,Irregular
J174719.08-290942.3,266.829494,-29.161726,0.39,ClassI,Irregular
J203308.51+410753.7,308.285475,41.131605,-1.24,ClassII,Irregular
J084152.80-402940.3,130.470061,-40.494546,-1.48,ClassII,Irregular
J203535.28+401704.3,308.897064,40.284583,-0.43,ClassII,Irregular
J191551.50+102856.7,288.964606,10.482165,-0.16,FS,Periodic
J194901.02+235652.0,297.254225,23.947756,0.03,FS,Irregular
J224941.90+595611.1,342.424698,59.936471,-0.43,ClassII,Periodic
J090011.96-454922.1,135.049852,-45.822821,0.03,FS,Curved
J192313.02+162622.8,290.804273,16.439694,0.52,ClassI,Irregular
J145253.26-600452.7,223.221943,-60.081252,-0.66,ClassII,Curved
J183417.88-055646.3,278.574497,-5.946224,0.2,FS,Irregular
J180827.82-220407.8,272.115955,-22.068834,-0.53,ClassII,Irregular
J134453.80-622255.5,206.224256,-62.38203,0.17,FS,Irregular
J204018.65+420726.0,310.077764,42.123911,0.16,FS,Irregular
J202726.71+390739.9,306.861245,39.127815,-0.15,FS,Irregular
J192243.98+140221.3,290.68342,14.039372,-0.16,FS,Irregular
J202924.08+393327.6,307.350423,39.557699,-0.83,ClassII,Irregular
J181029.95-234959.4,272.624862,-23.832969,0.21,FS,Irregular
J115657.39-624151.5,179.239164,-62.697701,-0.85,ClassII,Curved
J130403.34-623057.9,196.013599,-62.516244,1.2,ClassI,Irregular
J202303.08+393725.9,305.762861,39.623905,-1.31,ClassII,Irregular
J192558.95+154739.8,291.495674,15.794268,-0.71,ClassII,Irregular
J170701.56-412509.2,256.756559,-41.419274,0.02,FS,Irregular
J193943.15+232619.0,294.92984,23.438597,0.23,FS,Irregular
J145922.25-581248.7,224.842625,-58.213487,0.1,FS,Linear
J181643.46-115600.5,274.181109,-11.933496,-0.79,ClassII,Irregular
J140751.48-612751.5,211.965147,-61.464302,0.87,ClassI,Irregular
J185217.58+001520.0,283.073284,0.255512,-1.09,ClassII,Irregular
J110024.53-612835.4,165.102126,-61.476494,-1.96,ClassIII,Irregular
J173947.18-291144.8,264.946632,-29.195795,-1.4,ClassII,Irregular
J160020.34-535418.4,240.084889,-53.905047,-0.99,ClassII,Irregular
J202821.92+394423.0,307.091383,39.739762,0.63,ClassI,Curved
J153904.35-545806.5,234.76839,-54.968572,-1.11,ClassII,Linear
J150946.02-582058.8,227.44165,-58.349586,-0.24,FS,Irregular
J185209.34+002435.9,283.03888,0.410034,-0.16,FS,Linear
J171244.93-384010.4,258.187283,-38.669529,-0.95,ClassII,Irregular
J181945.50-110650.1,274.939622,-11.113926,-1.44,ClassII,Curved
J165500.03-432658.0,253.750191,-43.449543,-1.24,ClassII,Periodic
J160206.21-535736.5,240.525935,-53.959995,0.4,ClassI,Irregular
J163602.78-495031.8,249.011586,-49.842204,-0.06,FS,Irregular
J091302.78-493442.3,138.261411,-49.578548,-0.53,ClassII,Irregular
J161708.45-503511.6,244.285163,-50.586547,-1.02,ClassII,Irregular
J204138.22+430534.3,310.40928,43.092858,0.24,FS,Irregular
